Time,V1,V2,V3,V4,V5,V6,Amount,Class
37,0.6799730755167559,0.48178370786128394,-1.167651782116426,-2.2939415848465217,-0.3448497524065404,-0.4518919692228427,354.2702833500843,0.0
129,0.5754686674944302,-0.6958614201447756,0.009140675822632775,0.3026276315298145,2.329617483453713,1.5330688258513046,3409.2338229405145,0.0
20,-0.2526856880009639,1.4014290022660747,-1.9308529392530067,0.8280104061634723,0.1705653832079994,-0.06545397842217143,3433.896581364638,0.0
160,0.3920845297008694,-1.1416718217393904,-0.6742902925848823,0.7015384583583996,-0.03485195049100507,1.1628776937471557,4529.396958398843,0.0
57,-0.1888966877844753,-0.37670042990356545,2.5511742525026477,0.7872729880011845,-0.25804243022206463,0.424359439923299,1865.2877302179902,0.0
21,0.5530732764404795,-0.20631480361932888,0.6502223934069432,0.9311159083909344,1.2744351442728192,0.43777146130347266,2924.972589858817,0.0
88,-0.03368652690871602,0.6052237010182555,-0.8814249061673531,-0.6039798866072239,-0.9389931962291679,-0.24404737288040645,61.92556750770083,0.0
48,-0.9503481831017347,1.1154332973811345,1.4041659401003963,-1.101483756976957,0.9261745266851372,0.5022100457070079,1661.0441356644985,0.0
58,-0.8705726162617562,1.0527915569027135,-0.9920435607771338,-2.0346816726946724,-0.27675103077825325,-0.13149181198922538,312.15638706774587,0.0
169,-0.9842723752925036,0.22374831957430621,-0.5536951531354725,-0.3626028336796952,-0.7498429227081852,-0.8038034476563688,2609.84299085172,0.0
14,0.9709007319343095,-0.28026910446356673,-1.1488514099292881,-0.7775331239548554,-0.23110265066915348,-0.10425431531645454,4087.4208048842593,0.0
50,-0.6174466124590982,-1.8259842416276302,0.2560798786660208,1.1616088136571376,-0.04638048590207275,1.2878307886750573,1033.0070179532158,0.0
107,-1.9121031610848602,-1.3141458544552165,1.3686296220971284,-0.2875581101511349,-0.49774362542283473,0.5360092255913662,2637.6777867433348,0.0
54,0.3968386658488053,1.7666554892914357,-0.9990062325598563,-1.030405737227558,1.1127725178150552,0.768440731326766,1020.8391739173245,0.0
63,1.5145175625895815,-1.8360719875025393,-2.060443037409089,-1.1885354539611006,-0.7420840949227768,0.001467371442110529,604.3216507633559,0.0
130,0.7730831891775268,-0.7844906432421096,1.0909666745194195,1.9888200537837943,0.14007484795982725,-1.9377901561814954,2555.4729628797777,0.0
50,-0.6033235652217123,1.1446062820500897,1.5538005010876805,-0.02208631499157738,0.5374325913880298,-1.221428498419076,396.66395612768844,0.0
134,-1.5868117155950892,0.20971329919736692,-1.995080466414733,-0.7815044632739434,0.12972304868337323,-0.28900555354386737,2937.185801058809,0.0
20,-0.13426810335751052,0.9280450710056922,0.46005434144644425,0.12404180777202146,0.7722299334832914,-1.1350623455172877,157.65596592295464,0.0
72,-0.15922387809671018,0.5428283512706765,0.22650535211528855,1.8968891561650707,-0.4335640327635492,-0.5243575625907722,534.4681443700093,0.0
166,-0.969199610313766,1.4695825373608864,-0.7874753048877547,-0.38968064229955557,0.6226270398123211,-0.5605545697142021,2750.437429951302,0.0
17,0.5510373022425374,0.2954272865648849,-1.394355666669233,0.6870107094481968,0.6522282001166947,-0.530408740127566,2957.4456570816706,0.0
131,1.8466265008304728,0.6634477291515113,0.9917503454465558,1.1864610373303244,0.9681200772406187,1.4371698553041121,145.90566353869664,0.0
88,0.22228271745828398,-0.7242465320583404,0.17907053145719495,-1.8914238918499067,-1.8856579482609903,-0.052978274929529716,2867.3105632197908,0.0
59,0.16047620699884568,0.5863329755781368,0.25442645742672076,-0.6384124186695391,0.5090461386740671,0.9346701581005344,4192.674124092861,0.0
13,-0.9372280488338227,-0.3961260979892287,-0.6217693528332011,1.0610866281588633,0.9012697695616143,0.16394494455802602,3611.8585702924756,0.0
8,1.397414703060372,-0.45310586798071245,-0.8019092044499575,-0.6993034391025061,-0.41145863079048745,1.4157466076601128,656.7943345000723,0.0
89,-0.07514416681001679,0.8947235146471376,-2.4549735412739464,0.4146253992672834,-0.5478214242432214,1.0209796051476259,2962.780763170511,0.0
52,-0.5789632551941708,0.9016233760593639,-0.22802802978487915,-0.75848159912481,-0.7013776052224556,-0.5915158696705674,3361.590247870993,0.0
129,0.06368839365161598,1.6884421557461313,1.4388263794542226,-0.44555190351192697,-1.0320056563323736,1.9616294732981792,187.1187775597066,0.0
83,0.471961333246609,1.623263185486201,-0.8902544200486536,-0.5673638056071063,0.6657600540078024,-0.45452240701841656,4276.88299574943,0.0
91,0.1392154086449031,0.9173151613587754,-1.5224146942667398,0.636670153695832,2.2819029165141713,0.20000066583166098,4531.430719051861,0.0
110,1.2061533956705917,-1.7204456102367125,0.43566456645700186,0.20158011419959287,-0.5560200221581361,0.37702683303032763,4252.410914537931,0.0
171,0.38397155254686227,1.8276809829496963,0.6200799984463362,0.09885944501101981,-0.46654844620499125,0.4883647602144977,4123.332708477577,0.0
7,-0.28394181088253484,0.9179676706663622,-0.5859059606811758,2.5074952378588335,0.015396536877895222,0.7961798949762344,3725.0810271060054,0.0
34,0.40119221632689,-0.7658600900863026,-0.34876446469964173,1.7396974071200668,-1.6019750123696794,-0.756784418747691,3167.526724378519,0.0
80,0.49963710112595733,0.7289091555627822,0.26390311721875853,-1.9812436205537804,-0.6955483344918731,0.7123352668133672,3393.456397936271,0.0
163,-1.296375919263842,-1.0372657409627284,-0.15554946862932667,-0.44340967321854846,-0.05696568026326645,0.581145557008673,4032.1700713815803,0.0
49,1.1494197282637149,0.6186301201097418,1.0001293357539818,2.4264636746069916,-0.8939283230009163,0.0004720347890848933,3312.8297933481617,0.0
103,-0.30090401936135913,-1.3162700410740993,2.4372425759242193,-0.574590030688042,1.197441376549668,-0.18974350395406103,1639.3070564536729,0.0
131,-0.27532322350543004,-0.8082184087866364,-1.7091635551904558,2.0877459858751446,-1.2938173650678928,-0.8081016455257083,1880.4295497046082,0.0
1,0.7513759870759458,0.7099291292005268,1.2297551305579804,-0.42632681486826046,0.9010053242021153,0.4803511621244528,4485.390284393088,0.0
133,0.7471652242595813,1.0728867429928937,0.10525970102333387,-0.23399757054656292,1.4685022718853997,-0.6604695199582961,86.59330690001235,0.0
53,-0.7008316788660857,0.32543685943381034,1.3882009388541612,0.8635713591358122,0.3817247448468266,0.23788077019964818,3494.4040856401657,0.0
105,0.8029016181456861,-0.28616863668797066,0.7243545112656794,-0.09020717500783575,-0.13745055695597733,-0.10132902281809021,4773.932984573652,0.0
3,-0.5604481514895242,-2.1148662950169905,0.061156459935711685,0.49462463957428626,0.2462818129724983,-1.3341607557492254,3531.4346216199106,0.0
53,1.8195730466986555,-0.20902109965135976,0.7600229424410339,1.5749486993076387,-0.4405635339398941,-0.9334385138729933,4969.566029170678,1.0
145,-0.8281939812657637,0.5334850768245277,-0.3941557711847975,0.758800933975769,-2.0360681984757933,0.40477585777353403,3438.0369827361255,0.0
43,0.23947746170589657,-0.31676510593564716,-0.7743014221048548,0.1415321321496996,-0.9792523330043671,-0.524318113969408,172.7807830550885,0.0
161,-0.7820176369076074,-0.022577941094418186,0.8108631155983491,1.6735268417175928,-0.011179115477882038,-0.558420168487533,4135.222398352971,0.0
13,2.222695629135075,-0.18561746791792078,-0.8443284487895042,0.8766874758750992,-0.940686884970515,-0.7639474022443523,1423.8649297846562,0.0
94,-1.237820944087116,-0.3217062178214337,0.6423725916415679,-0.733543163097348,-0.4131228857693131,-0.730011522864486,2230.84007109654,0.0
47,0.5243627472529105,0.07587738995981268,0.030747583087498632,1.980075233444019,0.47917915941149414,1.6426665178563478,1561.1474876195032,0.0
14,-0.7349104144777995,-0.27269458215246056,-2.329441651122576,0.6423655920501782,0.1450241724724937,-1.1199391370046168,1343.5019769421876,0.0
39,-0.3541076414479869,1.4432895536319423,-0.5743824504629396,-0.21367676886986164,1.0584747721189638,1.4729032456651778,2157.597112645257,1.0
81,0.45353783374517587,-2.206418848383733,0.3348381950246217,-2.0208175845859473,0.29416753800160234,-0.3307312207982786,1894.3784907549282,0.0
110,1.224584437626143,-0.5458425859710776,-0.40600066390849227,-1.3775763800646668,0.35297074972286774,-0.6537544925778764,3167.059570631104,1.0
52,1.6233965622990456,-0.8702562235172253,-2.5467321117621853,1.7001349103999372,-0.7122892858062796,0.3838235638312693,4065.9428537365657,0.0
23,-1.5369479600263205,0.21911060003441002,1.3207501278261604,1.7396652519704507,-1.331106098741396,0.05304078427044711,1486.1461772830166,0.0
153,0.2677512243644622,0.07714478588312636,0.1693750512716112,0.08528406873324018,-0.4129221450105309,-0.19749995086866415,1069.3920429572652,0.0
123,1.4594936033835215,1.6221931015494289,0.4437392912698055,-1.7702441759754863,-0.7271848826528688,0.21988363049347096,3334.809459080841,0.0
40,-1.6853109387619405,1.9511420482977946,-0.4732761521782438,-1.0869752536506059,-0.16676763087448562,0.037198196936267684,3351.9300090880774,0.0
156,0.3143834940548472,-0.7730834555704812,0.5314896881466579,-1.6237683520495778,-1.0660383628853936,-0.21559775133984035,4505.755065191573,0.0
14,-0.002083797420183821,0.0005000650336295328,1.8348201445867027,-1.6601112599137606,0.8424887372351394,0.93567437925074,80.71248658010093,0.0
44,0.4145418143797882,0.19630441692435538,-0.7350729836273578,2.026802368936906,-0.7308749265135105,-1.4469767155111604,4265.350269920434,0.0
64,-0.7723040253264754,-0.797813748337336,1.667012705357071,2.059917908414474,-0.3637690213731503,-0.9146648231644132,2605.489862568836,0.0
88,-1.4356188282134401,0.6283820360376229,0.3985640658920072,-1.1208471535655697,-0.020192102973766283,-0.7882151673019151,3106.889143771322,0.0
70,-1.913106425179025,-0.2395073687649446,-0.8694327480368637,-0.008734975897599313,1.123176946601683,-1.057936662008909,457.76583136651243,0.0
8,0.9763839534621028,-1.0676348506009778,2.2123906375910085,-1.2847961599318027,1.7586928369548633,0.08592660933240631,2163.642049427356,0.0
87,1.1040491364833538,-0.2795683042665431,0.39164023988893254,-0.015238046500086614,1.827441941113795,0.5054195590744918,1137.2847337853805,0.0
128,0.30268534899598587,-0.9976745727406487,0.6764786687730411,1.6393038833690963,-1.2817956203514085,-1.9625304945209214,1271.870925382463,0.0
135,-0.5341483496880968,1.0366468294192557,-0.26935210472675786,1.0787190508030151,-0.3731404762049969,-0.47405307303580635,2520.971478265461,0.0
62,-1.6230458934657455,1.9015592551136702,-0.7963266453295174,0.8086627654972872,-0.5633864504523027,-0.32166358054911637,4062.4672960651587,1.0
138,0.5633454625050239,0.2448193738945395,0.16781324467578934,-0.19417973726286455,0.370309127725609,-0.2858559561574305,3719.160869794136,0.0
80,-1.100779282836685,0.11127676805327562,1.5814637234833284,1.2619671159963644,0.30928260321359313,-1.285087969866526,2955.4087954706833,1.0
135,-0.7112986247605377,0.1524347668741858,-0.30965981218568894,0.646668746583331,-0.5830018483659962,-0.31332087282762977,2697.5515455745817,0.0
162,-0.5865640795627187,1.182234028938315,-0.02675124557413819,0.40391558131571953,-0.6619364087633757,-0.9111228918701051,2137.102910129215,0.0
162,-0.19753522569696805,1.1606990035971831,1.456328471979585,-0.11540933819978547,-0.9974337387517476,-0.33437710670132015,4863.577157833371,0.0
32,-0.7590404472086483,-0.11565356854823089,-0.3003268458042407,0.3183729395146662,-2.654162345709856,-1.7196275186655354,2801.4025786169323,0.0
122,0.033458770992302565,0.25258992737909125,0.5102763111691208,0.2882515778693265,-1.2981645335327363,-0.3275594233689797,1270.5780251627984,0.0
4,-0.6218183005063913,0.6526464071770783,0.8773505067396974,-0.5414316450742607,0.8667746651846128,-0.719033595962493,1151.2238694081577,0.0
40,0.7013730648392228,-1.137687456550734,-0.19678094887698314,-0.7749165337272664,1.464704483741246,-0.2624810477468882,3057.153800844934,0.0
27,1.0310629139880534,1.2126082374204565,0.30983759319992266,-0.9969069603303903,1.3478575872624903,0.3007927103144743,2614.6148090273327,0.0
134,0.10854267602843841,1.7348318912272276,0.6611027776811732,-0.9328631117935932,0.9092339421829703,-0.04473506041522046,39.481316970609214,0.0
71,0.4626263353811024,1.1650321048394572,-0.4009151935441269,-0.18810287554505153,-1.011941946514925,0.7933952017755574,4150.496795606701,0.0
11,2.11785594962589,-1.245593911614555,0.8157651649899931,-0.35268489899558153,-1.1812224476083824,-0.36076641319634223,3520.907648807941,0.0
161,-1.172603256861316,-1.9700004554188741,-0.5469860834554389,-0.6207337466025565,-1.8110231428819916,0.618884817865093,3309.4846191008396,0.0
32,-1.2334681012801056,0.7087186735179315,-0.675087578960491,-0.6947814747351655,-0.5831971578837205,1.124987106380164,344.8345078305971,0.0
47,0.6949979007768748,-0.7601894489620864,-1.527041060820457,0.29188002611631647,0.08710621930597107,0.2737597054639536,1810.9171950122845,0.0
150,1.9465428375147655,0.2871333541229858,-0.5034623439010585,1.3776074471743054,-1.0077842719176842,-0.020797830532211254,4676.975921403198,0.0
61,-0.2604985619387227,1.5351487200075487,-0.8155027018702209,-0.010915681073449155,0.4310880736371018,0.4143620841787884,4313.083617465477,0.0
36,1.7268338422187606,-0.65695517639841,-0.4008739562549743,-0.07633080004076884,0.6518577695156011,0.30908361745445717,1428.4291464097976,0.0
98,0.09643371879348994,-0.3775546564089599,0.6119926319144883,-0.9348866927133695,-0.47449044474837226,1.0012430080932584,786.1373616115944,0.0
171,-0.6808872820390818,0.2767229725883162,-1.7256742533751028,-0.2230698117907077,-1.3400177279235521,0.7937994595098654,2245.9906978857166,0.0
103,-0.9906923886377034,-1.2975096399822306,-1.974670894587108,1.1903363406093688,1.3809265638012977,0.8058272104247736,1779.7960629596366,0.0
34,0.6294135848867876,-0.7578561960058762,-0.7490792166512826,1.0374611035089725,0.035142224620872076,0.04402595756180984,3411.4496571532495,0.0
100,-0.9149590677826966,0.024857503751269192,0.461230493586657,0.9679737442743352,1.941206008265922,0.3412266326924841,4832.207615611514,0.0
130,0.0812768427670279,-0.30045486881775135,0.2888649470196864,0.9358688292198426,0.09237914939206851,0.32252626325596734,1815.6442484628246,0.0
0,1.5834650253840938,0.6084077537992262,-0.7650623329109258,0.4367325555648351,0.16221291724622397,-1.2073794021077044,312.05863908855775,0.0
4,-0.3067803928713705,2.765979614439267,1.1694082321564618,0.40120716348299545,-0.9644968199896022,1.0689160184253121,4488.172427703584,0.0
141,1.3140094746438993,0.09913833941812458,-0.6584099351183408,0.24475032668477378,-0.4235433333907801,-1.6692905299444687,190.71070146911416,0.0
102,-1.2145434897264067,-0.8417119460380091,0.46245398612712674,-0.4168852800525142,-1.5588027694179176,0.7121866576270373,4763.876719869512,0.0
26,-0.5339091013167999,1.4182403547575644,-0.36278632753417206,0.08369939861550929,-1.3436243632847782,0.26699609685770814,3323.23256061719,0.0
136,-1.4071440262149164,-1.5888184753202212,-0.8687763509936559,0.21559968370586682,0.7411650473265385,-0.2842882277692054,4708.504353001304,0.0
14,0.07299675597335759,-1.3889081710291074,-0.6050667881147398,0.6331686033160521,-0.2825833831169834,0.39119015882625124,999.0987735582423,0.0
89,0.7800781797165829,-0.5951034386477235,0.734000384813558,0.10025648704515945,-0.4226580286171217,0.4185693262294482,204.4582764737843,0.0
41,0.07518708760618616,-0.2828867205196255,0.3610251451427553,2.105161380972418,-0.7404259806871265,-1.3077999067530763,2441.5616814041828,0.0
123,1.227050059970152,-0.6190727365172086,0.9681026637765426,-1.2098121970579119,-0.38552370444361184,1.416126282081506,2253.666449436056,0.0
62,-0.7491792406291301,-0.03151232442302292,0.3609860825370816,0.7544756997706997,1.1330634416071725,0.07213805385166665,1658.1298740011594,0.0
95,0.22534275368906728,0.274741902746345,-1.6111694631742193,-0.0412437066390535,0.1442217568726688,2.3147323045409203,4788.324715469099,0.0
51,-0.5274693236138563,1.068959535275138,2.114414834308793,0.0021462821265419876,-1.1800148800942867,0.7897710286367065,4113.096077075,0.0
95,0.3616765854236551,0.0911882738437822,0.3751690140584689,-0.8125757823108081,1.0303846938889931,0.04939734691538389,3308.248524856591,0.0
131,0.5037360462124257,-0.5619462476951015,0.5146715543882296,1.019343267248685,1.725038589798016,-0.6900392859926178,815.1285998975007,0.0
150,0.5823959599840627,1.0146453864394118,-0.3768376794965605,0.6528415343211572,0.49470466805022306,-0.11083953719272857,3671.882717684405,0.0
142,-1.070594338235602,-0.8177154757301307,1.1131782933007082,0.8336373968036918,0.8912902117888275,0.14983072858266513,3635.33526104392,0.0
170,-0.8897461017865688,-1.632602745687323,-1.0931075606001215,0.16924540481896463,1.220782917368932,1.4654301543277208,2125.9157999064214,0.0
28,-0.7042877081911889,1.205956017904542,0.6098290776634929,-0.32489481464022496,-1.6566049184843923,1.2266598343105293,4624.004762660355,0.0
35,-0.23888074786659733,1.1418532448109715,-2.0796332822470394,-0.06656154854445688,1.864270367885672,0.4514884824749464,835.7224332628232,0.0
12,0.08718640420643022,-0.7922983922041061,0.6772085213501834,0.43346565005563986,1.0988140706772018,1.7691911692366638,1337.4204744959097,0.0
159,0.7080891218566765,-0.3990988538209255,-1.0795504116394294,-2.0055761729197408,0.4888547009129279,-2.016181129600552,317.0584719139176,0.0
70,-0.8480986993392317,-0.9169275453299295,0.2769945204271254,0.8729328675754577,-0.12546053915217067,0.46278738652830775,3977.45933992976,0.0
85,-1.6010192977017523,0.326624217565134,1.3573404667461746,2.4261928146830667,-1.3372424159188452,1.2556519185204347,3109.175171090891,0.0
27,2.15574316320679,1.7320492913680818,0.8227173745004389,0.4803350469534765,-0.33140110369626374,0.5474377714155506,1575.3865881005663,0.0
65,-1.13145302065243,0.702881798595122,1.2243816701175614,-0.280926624207774,0.44839701652961467,-1.3328079788234986,819.9045043079825,0.0
169,0.8363237229955514,1.0357246425830327,1.1208484436478086,-0.16123525467926955,-1.1043583790396148,1.389443133517794,201.69870237367311,0.0
44,0.03126687724867452,0.8197283316910118,-0.5242827429098788,0.7075423509341688,-0.06974726738073497,0.7613485633734344,834.5610975610571,0.0
61,0.2513056408063804,-0.0001191485590934855,0.5983301738078541,-0.25828866331511835,-1.183541370810924,0.34301196021346014,2266.969947041953,0.0
133,-0.0015505058359027444,1.0833404379113156,-1.7249168959418097,0.8686752713391771,-0.3846241760641808,0.08835799115607225,1236.63766808402,0.0
27,-0.3848418819471256,0.7450305629127996,-0.686936417944251,-0.17414071713024398,-1.3526273662573858,1.9937020681487547,1295.6519049824017,0.0
27,0.46397228292345905,1.4394457151531361,1.3926548882840513,1.7141834666243372,-1.457776087797201,0.44451754373295177,4378.006256971904,0.0
107,-0.43858720625729564,-0.4595489411617563,-0.3850368024262208,1.686596136022188,0.34008941146390376,-0.2419196587371638,2576.173229632042,0.0
43,1.1663027472367895,-1.7381116395453866,-1.8680018866707437,-0.3301696679409411,-0.5797575584004494,-0.8113785008955597,3646.5306136689446,0.0
83,0.5684410062561545,1.0452510148730776,2.0136989173313573,-0.0810238367387997,-0.48579059640847966,0.7575291392086145,179.5190341916873,0.0
29,0.5995941132814938,0.3497695206060582,0.5622502831697198,-0.022368861878339998,-0.6334436347708801,0.9862333952756013,1826.4516150344655,0.0
74,-0.5071230600565902,-0.2960461003212362,0.7644782203057904,-0.00896632576373965,2.7231179876264315,0.0565155544836897,2396.3675676298135,0.0
127,-0.23635473708899585,-0.24015281230749122,-0.9804695349218977,-0.9474290450606763,0.6073670857057871,-0.5577784798460769,932.8978591957133,0.0
91,-1.187912808642065,2.5546863259021158,0.28405657052987027,-1.0872606842743522,0.7147435391677069,1.33005659821205,601.8375156862478,0.0
128,-0.35301605672556224,-0.6421946525342711,0.2575749708891946,1.2497575715479559,-0.7754155363065609,-0.8874154176968325,4351.648588720713,1.0
120,-1.0365759163562973,-0.8533033068263332,-0.8214848566236752,1.089787014204167,0.5047506885713305,1.9694453813319799,4697.218703871883,0.0
26,1.313068515588715,0.08528423349335175,-0.1698196855231585,1.0725207141772715,-0.22772100307808643,-0.7345338183480314,394.9546835289916,0.0
120,0.05053581559400609,1.180490877972961,-1.5004677127830177,-0.06937836694032916,-0.7834497409003949,-1.2782980138486677,1745.744543999673,0.0
115,0.17049723504043077,2.2784019865292278,-0.34670953287600176,1.8920117699896957,1.9290914012185698,-1.1503666973633662,4791.469855094224,0.0
2,-0.22514652735002125,0.6573649633895711,0.9738462572598192,-0.022468976674567223,0.5727913622096251,-1.1097208282932345,416.725503929192,0.0
102,0.19757892205140784,-1.27040874397943,-0.7468482589920851,0.8628761738997408,0.5223386304721858,-0.2365961040368478,3218.5632230207525,0.0
154,2.4648776358576834,1.970864270717799,1.9072978364265534,-1.3886220145349841,-0.9717336207717223,-0.4681725156008433,4861.134633464061,0.0
136,-0.3001402843924914,-0.019468699077097074,-1.4360915125350566,-0.22973533149785047,-1.2702092433869467,1.0246398248307156,4891.140119238291,0.0
61,-0.6504130347099937,-0.8377094318949696,-0.2601753497955941,-0.15582105557381679,-0.05755147023815961,0.8820748152894805,2356.6454311878124,0.0
164,0.5296931329054426,-1.079392457099354,-0.6564299636141254,-0.06548753802161475,-0.5735140205204284,-0.22351105901568988,814.5827898041207,0.0
50,-2.525718633602488,0.836328719335456,-0.18018083137286925,-1.325498967995686,0.6126409425877073,3.10338440576487,1011.2194905722167,0.0
171,0.06395678691093298,0.23882938618641383,1.3714747821409226,0.7038809278242575,0.6792608808887145,-0.2367610667849929,4448.117374226848,0.0
151,-0.37171290329290085,0.3450753769458505,-0.9844554964640968,1.0286103113033778,0.06550326811934361,-0.10351635506286486,4558.50333864435,0.0
58,-0.9923132660360943,1.286503119071931,-0.45127053092953,-0.7438593891229156,0.8277131735827529,-1.2774179481323849,3039.7903397239,0.0
117,0.5077576703115002,-0.8021545915096441,0.6545057527231394,-1.1473415163213292,0.1933043981059928,-0.0805403246249705,3831.115820950087,0.0
159,0.053988418445792954,1.366154628273648,0.09315877991765241,-0.7689416248939225,-0.871689615568809,0.29740069139109965,3699.9163261005706,0.0
95,-1.8024089074942171,-0.5191573227936902,0.1751749493090029,0.49549866914018087,-0.1982747167143214,-1.1842208938938112,3309.446168347546,0.0
112,-0.6465295211924377,2.1640073739123564,-0.9652763395995575,-0.5966033549083545,0.13573304258710203,-0.498691424809695,4136.557497404823,0.0
61,-2.8882712051927246,0.5987390159931402,-0.07158347160249721,-0.1340652496363761,0.9289250606418465,0.32701072997561287,3427.347708578565,0.0
51,0.293269314133503,-0.9202385297763772,1.1315784515395237,-1.0734607447026951,0.22495084443915328,-0.5248354791007701,2670.477526431749,0.0
11,0.28329941844015705,-2.0254180833204796,-1.6095209830809794,1.9792864055014634,-0.5714506046542517,-0.7341591723709454,1185.5448565781958,0.0
38,-0.7932818938336734,0.8089247222790114,-0.6973091506990274,0.0731986281627831,0.9661713059476548,0.7821330142039431,3719.6968324489767,0.0
129,0.5401127116831267,-0.37418027599018366,-1.8155416295253364,1.1497153292266302,0.3807558457479327,-1.2821138111330639,2367.715901323534,0.0
130,-1.2824986211215224,-0.15556569452183558,0.5369756969437411,0.4931698342388367,1.5456737255866613,-1.0879223785936563,1474.663628353539,0.0
112,-0.966517025934993,0.7661960091741071,1.2254705453144694,-0.04188005496506906,0.08727746895221603,0.1773793405842796,4009.929432433135,0.0
100,0.41719046438256424,1.0104138262506557,-0.18340998729204272,-0.09366232488927782,-1.0373287137697196,0.8461592627402835,3483.8712881647884,0.0
112,-0.6886667549629432,1.2237103406692909,-1.0055200145152972,-0.7252436766377852,1.1769793635484866,0.30552396622662004,4686.760476060375,0.0
80,-0.06265695620244455,-1.1748413083829365,-0.9762464514545354,-0.4504631508837254,-0.5767899634632523,-0.2238872553562106,828.0427584543698,0.0
112,-0.5636490274263427,1.4258947496245888,-0.2970572078727427,-1.0078023315985045,0.29542412700076187,-0.3053886192040924,3246.2972338978293,0.0
1,-0.41093115629918414,-0.5790453361681495,-0.30087204539152507,-1.116865971932945,0.18571668936896457,1.0104418828265367,1221.9531009727918,0.0
129,-0.36722421595499294,-2.2562499347482268,0.9118317785133704,2.0863754175513516,0.045629329987863926,0.8590014329706827,4518.011343522907,0.0
53,-0.7067567572181777,-1.1784403468600457,-0.668876034443013,0.2789123650819429,-0.16981997217719902,0.04984925184290562,498.3975718688218,0.0
86,0.302449714360124,0.21802509213256502,0.4350783381858596,1.4657172417040598,-1.6521441318888168,-0.27761869913651793,3281.1528704179414,0.0
128,-0.6279284867539493,-0.9788142460811394,-0.3054700292478684,-0.794062257036022,-1.0021039246304306,0.03527219264530364,3955.6375219186216,0.0
146,0.015686713795602138,-0.08804446917604382,-0.7447569552398373,-1.2516035924647442,1.1221323222304762,-0.7271974485930746,1775.2342839831713,0.0
125,-0.7287316813744033,0.3382524875291783,-0.33037606334097747,-0.9777782109588511,0.42880071777425993,-0.1501756513949002,4770.736258839663,0.0
129,-1.5342986263844585,-0.18138540310928583,0.33653838187097995,-0.42207188508969595,1.9092970506264633,-0.4895366719905653,4253.8026922456,0.0
52,0.9124352492591664,-0.49435433785671684,0.9149333898817024,0.03649993182615992,-1.0377048220344753,-0.10084481837845984,1473.7968801248321,0.0
171,0.4995269850954084,-1.2506960629882262,-0.25197318715848965,-0.15093661684399282,-0.030656105352437783,-0.4536842696609017,38.69792248727738,0.0
